click_speed,hover_time,link_clicks,login_attempts
0.33830127942136246,1.678147501045673,0,3
0.3996485912830927,2.362336652926409,2,1
0.6830804235404149,1.1914969627580845,3,0
0.5657502219319369,1.4525105441368833,3,0
0.39404795924659225,1.2422592379076636,3,1
0.6026534866226713,0.843207665046412,3,1
0.519415509869608,0.28961986109899185,1,1
0.6937289981065778,0.8471132584523173,2,1
0.35958938122452955,0.5040208095241343,2,3
0.43446757068044634,2.0520510390295588,1,0
0.42157836937356846,1.1424451530383803,1,1
0.20729701037357628,1.0270403354764146,3,0
0.5592240554129152,1.644576912393903,4,1
0.5522110544359778,0.639124448572056,1,0
0.5010226913284922,0.8165679809977238,0,1
0.4530825733249706,1.2340361346243105,2,0
0.21692585158991712,1.7143844957117402,1,1
0.4158709354469282,1.4508425225843942,2,1
0.4314570966946461,1.324162571257941,3,1
0.3395445461556762,1.239058867618008,2,1
0.4677428576667982,1.4001179277633875,0,0
0.5808101713629077,1.3008264525646274,1,1
0.8772371802421061,0.6850138626115321,1,2
0.5349155625663677,1.2230396108165755,0,1
0.5515100781445529,0.6631556705411237,4,3
0.48511081684676655,1.2405412714504118,1,2
0.11624575694019168,0.9596760292558792,2,1
0.4946972249101566,2.4696908113914304,0,0
0.5120460419882052,1.180052808124144,4,1
0.9926484224970573,0.4978802168692056,0,1
0.4615278070437755,1.1329098946615377,1,0
0.5603094684667225,1.459679372818944,2,2
0.49305764605895136,2.036681973076262,3,0
0.26626439247609357,0.9052738000306407,1,1
0.7285645629030041,0.40878601298817996,2,0
0.6503866065373548,1.6084185057154905,4,0
0.6582063894086094,0.5097006470501744,6,0
0.3181225090410522,0.9819222792462574,0,1
0.7805588621872199,1.071189757244503,1,0
0.21962978744154382,1.1651832733499459,1,1
0.6173714187600541,1.5445822285371678,2,2
0.9380911251619957,0.8581828588568061,0,1
0.3018927349738623,1.0631353739166196,3,1
0.38674045407944563,1.1928648235253057,5,1
0.5199302730175283,1.274798978759394,1,0
0.39930486917676017,1.2489135873539612,4,0
0.18986731378677346,1.4180028876112898,2,1
0.5137125949612055,1.6219197548208686,2,0
0.287539257254779,1.396317057825484,3,2
0.5947184861270363,1.4267927617546092,2,0
0.31611515315323935,0.4088884166267611,4,1
0.8099868810035079,1.2251138495828402,2,3
0.34334934153275254,1.4397537740008042,7,0
0.4355876967588649,1.564470597285225,1,0
0.662703443473934,0.8538246128831029,2,2
0.25382713671320895,0.8704803625556774,3,2
0.5454919869208259,0.9129496623582007,1,0
0.7614285508564856,1.4682069499456716,1,0
0.17850335308775445,1.7169405274621043,3,2
0.5369267717064609,0.9962699463541992,2,0
0.5519765588496847,1.6539811568135243,1,0
0.656364574355462,1.261739904582297,4,1
0.2526098578243836,1.1378571114187819,2,1
0.23590867738314475,1.0943078850910155,1,1
0.6043883131233796,1.5733056823010785,2,2
0.5593969346466372,1.362788908393535,3,1
0.5500985700691753,2.337912713823819,1,1
0.5692896418993951,0.7738876785013379,0,2
0.3639950556843018,1.4590508510149878,1,1
0.5464507394322007,0.9353994950942435,0,1
0.5586144946597362,0.765356506505678,1,1
0.35712971639472646,1.194566431482514,2,0
0.8731549022289513,1.268676239703518,1,0
0.5947665841823575,2.659086777530046,4,1
0.26173930055947026,1.107927092158399,1,0
0.6313107217267659,0.6349106352576582,2,0
0.3050636659545357,1.336505358747193,0,0
0.6574169207484905,0.16267998122681582,0,0
0.7317191158014809,1.154021608697867,5,1
0.33586353632965793,1.2080126411475802,0,1
0.6926752258488644,1.5973001914726057,0,1
0.5825561853872997,1.6868111247139235,1,0
0.664412031998898,0.9482151905461412,0,1
0.8793585965307895,1.1246929926850335,1,0
0.45092237679942593,0.8169395846946645,1,1
0.34925276712850206,0.635968722596153,3,1
0.32209711407489533,1.3549473896903172,1,0
0.33683794300691233,0.5632072257017003,1,0
0.4845796581171792,0.9926865497140684,3,1
0.5682303949633287,0.7024130200503813,2,0
0.5553381598660038,1.4748415931451297,3,1
0.6654366498072047,2.100715049633244,1,1
0.5026003783755814,0.5492060085983343,0,1
0.7907068154314634,0.2734907585512154,0,1
0.44706863335240876,1.1375565573249662,1,1
1.0440338333179238,1.207848897978879,6,2
0.6251334695530013,1.309329653378649,0,1
0.3285684887167435,0.9768397423828274,5,0
0.28582150038777754,1.099680350587284,1,0
0.5964944830486371,1.383755205270301,3,2
0.45530744293482983,1.7202154463224195,3,0
0.6428000988184184,0.22247561484085854,2,0
0.594647524914709,1.0155302804842687,2,1
0.4854342174686255,1.3069043969705316,2,1
0.330641256386319,0.741011947694632,2,0
0.19703055506282707,2.06558481588365,4,0
0.4106970095865958,0.8822950598856314,2,1
0.6712797588646945,1.1793536564963585,1,1
0.5428187488260408,1.4780110484211453,2,1
0.2508522442576024,0.9043576055990528,3,2
0.5346361851702364,0.2767134760977914,3,0
0.5770634759457673,0.9856727365417333,1,1
0.3232285127597734,1.7147202779635202,3,1
0.5307450211891056,1.0315524366074307,3,1
0.5116417436892,0.7767828492705107,1,0
0.27140594043387534,1.662836104751361,1,1
0.5715574720696567,1.0346125519884737,0,0
0.6121569052736469,0.9449195931748913,1,0
0.7166102486350554,1.2747280448316547,2,1
0.7107604104069806,1.5853751048093936,4,2
0.22446612640858177,2.390856765866273,3,1
0.31243499201697544,1.6136180538287115,1,1
0.603007053441732,1.779919983194172,3,2
0.6027571901824418,0.9470169005060722,4,0
0.6030095372612096,0.6870659470152618,2,0
1.2705462981309443,1.2311656748095614,3,1
0.6141781021386334,1.2535849576297982,1,0
0.7271131280361198,0.6607436293177014,0,2
0.6908003526986405,1.1123527350479936,1,0
0.6302782502611596,1.3996588008595654,1,2
0.43694615107193086,1.38019669750904,3,0
0.6517938440986535,1.452143926692136,1,2
0.3454349570924856,1.3454823650687215,4,1
0.45263627865199824,0.9464956703649721,4,1
0.4029272904341793,0.9430496866755784,1,1
0.5163748278772645,0.600524301003062,1,1
0.9629317133347017,2.092387519592547,1,3
0.12654696148165034,1.2067251823096465,3,0
0.6372520380749027,1.087573472102574,3,3
0.17745682576206967,0.7356039592737706,2,0
0.40561362684211333,2.667828951163889,2,0
0.7177901193934733,0.6633359838885522,4,3
0.5128560038190926,0.9855760371969633,1,0
0.28445104441413877,1.4079184181430302,2,1
0.3569392581480063,1.5001064828721389,2,1
0.6359195497869352,1.678966027607842,2,1
0.35392667365657265,2.1038042538846318,3,1
0.543291717916395,1.4530788277303561,2,2
0.5091143679807627,0.6719846000166662,1,0
0.36967993047883657,1.0715274374391093,3,1
0.9287888178650652,1.3539161862569424,2,0
0.6267838044636023,2.234113020752912,2,2
0.09497148266847855,0.5010972607878514,4,0
0.5372908629538855,1.8012882526126137,0,1
0.3676427070463224,1.2899571847732083,5,0
0.6704866669592449,1.6189152676147402,1,0
0.34149585231345986,1.149002641682034,1,0
0.4770527117066202,0.7787836849368368,2,2
0.6009974557960914,1.575436389700666,1,1
0.6731510388340243,1.5272155135528105,1,0
0.2599407185888447,1.6860284828698608,0,1
0.43309975283181035,1.1933476823106823,1,1
0.4050109377678088,0.9000889883400753,1,1
0.3693341534852576,0.4206065024880792,1,0
0.8530908480562194,1.6096866340697031,1,0
0.5809963421921911,1.411944741221993,0,0
0.24782320913299094,0.7171086835680203,3,0
0.6835723894109552,0.9307131633516879,1,0
0.9244312394025267,0.9666205940242797,2,5
0.7064930521102294,0.4585077840087909,1,2
0.19612600680919728,0.7911588016974331,1,0
0.4031531854267497,0.6330848215968229,1,1
0.7533822298373245,0.9937604940560316,1,0
0.3584661068762438,0.8306512508352186,4,0
0.5887638856292456,0.3864975395666256,5,0
0.6549268106858673,2.2112951152847407,1,0
0.3146139056843834,1.8262703655146153,0,1
0.48809492878764,0.8104902892400072,3,0
-0.14825346801381456,1.336210698326805,4,0
0.295122471733142,1.4087325449106474,4,2
0.4494863697213679,1.7955429273867383,4,0
0.2504433636070301,0.7906974866699606,3,1
0.8264822607863271,1.7460533919912131,2,0
0.21397172440787343,0.9260473478965324,0,0
0.41199110266060324,0.5320687979156933,3,1
0.5261481154572183,1.5620682796572485,3,1
0.7882546578132231,1.845379212061214,2,0
0.2128275697641121,2.4939544867653423,1,2
0.732632750430992,0.6001373674548932,2,2
0.5020466122039174,1.5494598425403945,1,1
0.3036982697904098,0.9950993781032335,0,0
0.5924206948526541,1.5916793552620156,4,0
0.539811939114694,0.46475522438437467,1,2
0.3799566245682411,0.5686151121507179,4,0
0.5139604169980038,0.812062588416758,2,1
0.42293728062764796,1.2394820228340422,1,1
0.5227034690502496,0.8794593667308223,3,1
0.6324261349042093,1.5295271719567098,2,1
0.8172033632290705,1.713447309128957,1,0
0.25243690023463017,1.4997887706226778,0,2
0.9266066749312534,2.009393819830434,0,1
0.10958244009549961,1.4079133147276714,4,1
0.4696429809928833,0.5915516448299164,4,3
0.6176634412969153,1.88168825676917,3,2
0.5561983735470065,0.8974218821970013,1,3
0.37546009603588126,1.6552092498427848,1,1
0.45837554992854496,1.986867108277553,4,1
0.4013998130682334,1.4283440053651995,1,2
0.3821270486111577,0.4519205934176751,3,0
0.669920419404205,0.7408939167451042,1,1
0.5714030971930095,1.8613722334425677,3,1
0.36141808094786915,1.1154386571785917,2,0
0.6799199750866501,1.239786767471083,2,0
0.5614599041753219,1.5794122080818047,3,1
0.662572423767792,1.5481614310401617,3,2
0.6259257683847225,1.3393999061927304,2,0
0.33420099781558554,1.095665814389767,1,2
0.3879637919606061,1.0436657771338214,1,1
0.6494587210246524,1.6289494126456714,2,0
0.622074053086693,1.4767847655338966,2,1
0.49581968120717035,1.0713499996911051,3,1
0.5234654766617564,1.7410561564965703,0,0
0.755532979157685,1.135482942435108,4,1
0.38168572223283403,0.7741689128328033,3,0
0.6094194762340076,0.8205146505483276,0,1
0.4595614695132212,0.7106295818451169,2,0
0.45646375935455596,1.0637949916981564,0,1
0.719755370397438,1.8168621391680966,2,2
0.665083269797606,0.7974524094847455,1,1
0.6627019272001278,1.2942378805090513,4,1
0.7610957614308658,0.8716553271862933,1,0
0.5042007683265518,1.069845479364281,0,1
0.6363905942589928,0.44497939400737385,2,0
0.4379466486813088,1.0897308854217314,2,1
0.5648332704976884,1.1031473100975189,1,0
0.4739713891264631,1.4701439720178477,2,1
0.5193991929985436,1.3116404566276851,3,0
0.6190314050873827,0.6008039375239773,2,0
0.3363558633533055,1.7420991220217714,1,0
0.918477455137092,1.3051515201109976,0,0
0.2987965237000596,1.2991967585887434,2,2
0.25716227744245357,1.1954088233074305,2,1
0.7316221747000136,0.9411212763888901,1,0
0.6583325387925871,1.3089011698743631,3,0
0.624823963410431,1.437794217964291,1,0
0.625669101852856,0.3265521543272225,4,1
0.49755064543061706,0.9306195813269521,3,1
0.32054912570283367,1.0725265147982053,4,2
0.5151609116387452,1.328085302847139,3,0
0.36456765769757765,1.796655502963563,0,1
0.6950239466835503,0.8141295927016088,3,0
0.47058852369957227,0.951019076591079,1,1
0.33490056064149765,0.9437329446767249,0,1
0.4357228316694013,0.7992362049477292,2,2
0.5825862908551249,1.0264067524438687,3,1
0.38725508943920506,1.5854011099939855,3,1
0.3355559208867137,0.6730822523178271,0,1
0.5487374422983825,1.4139071975764517,0,0
0.5489933142217446,0.3490488849908322,3,1
0.39861136492577404,0.9193310017788969,2,0
0.4057923388763354,1.0352553498910069,5,0
0.5464099874715272,2.0374298364570325,3,3
0.2103831317005352,1.0625988476236559,1,2
0.21850724512468894,0.0993782632745408,1,0
0.3563111557495128,0.20055554656937502,1,1
0.45731056965763056,1.2170147931733404,2,1
0.562181513119601,1.5068854278949542,0,1
0.7950712433899104,1.3877279288136264,4,0
0.6715319246404039,1.283785052900495,0,1
0.4680122940073146,1.7811297987528334,2,1
0.49619675841946226,0.9302043896314341,2,2
0.2994941270724382,1.6474552780134126,1,1
0.49629737280152203,0.3839925574867913,1,1
0.4422682722159723,0.7475260835309668,3,1
0.5645437120676179,0.2964793025340918,2,0
0.33455381128953543,1.0625773496651039,5,1
0.6038693028482345,1.1768693913668287,1,2
0.8065477826005156,1.2570507461132598,4,0
0.4782479703086285,1.2309416764435677,2,0
0.5803423444197883,0.736223334594136,2,3
0.6380287983422225,1.1048795777933922,2,1
0.4197559056228327,0.45127666569712566,4,1
0.5448184963620833,1.8816144875661251,0,2
0.502518480156359,1.0481869635509995,1,2
0.5195352197097663,0.9555569404781543,1,0
0.34539804322890666,1.9944701642220415,3,3
0.5049020348517885,0.5788767332253854,1,0
0.5995996582490899,0.6372064429840154,1,0
0.7902287215590084,0.6518898375657174,3,0
0.6918541652170414,1.166064309150259,2,2
0.9306364915023113,1.4158158148187987,6,2
0.3465304874223901,1.569837734058917,4,2
0.6744641273441356,2.4859976587474844,1,1
0.5366684011476703,0.07528377289961807,1,0
0.9379605866435345,1.5043677945622085,1,0
0.3383403429289697,0.9214347137138843,2,1
0.33205563156384477,0.9067924255556132,2,2
0.3801214709111956,0.8901139358730612,7,1
0.07522085513803861,0.7456151645960133,3,1
0.3948489956638478,2.0422624173017256,1,3
0.3481734676892604,1.6211486635069514,1,1
0.5300787572952416,1.2115979892786874,1,1
0.5683511951554319,1.8755078762435002,1,0
0.8752341678431772,0.44373551735056216,2,2
0.69008476763721,0.5346474343345369,2,1
0.3846192688675194,0.11101613390265608,1,3
0.32031706573032837,0.8502927299383563,3,1
0.5983838343013012,1.2808492633523765,1,2
0.23595335859587158,1.251429288966167,0,0
0.8662917531708707,1.2746709555299403,2,1
0.7358880241442574,0.49447158446695905,5,3
0.40616486957905906,1.601577371307011,2,0
0.1573730941818245,1.319813759119499,2,1
0.7707744748330826,1.5665271407329993,1,2
0.47709203094947644,0.25361891120497404,3,2
0.7475632623946924,1.3557454293988949,1,0
0.18111446824112654,0.6061173800412365,1,2
0.38012499540924544,1.001338373724319,2,1
0.5010487399436366,1.4671824493181918,3,0
0.5093961187529484,1.2455468031279566,1,1
0.40998690570415125,0.7742300101103405,4,2
0.6245699864694998,1.2031365780922092,3,0
0.2864759141234811,0.4342323423781784,3,1
0.4715241029957413,1.775133697949148,2,1
0.5240591263423797,1.0973579902518744,4,1
0.6028877668117498,1.7592749721276628,3,1
0.642322975617778,0.9367341564519784,2,2
0.2750715816324262,0.9382120057967085,3,0
0.19317716585287553,0.8179066066810767,2,0
0.7555353643797018,1.6380869658465376,1,0
0.5664628023959183,0.845284421335762,2,0
0.3503026926886893,1.5222977162075881,4,1
0.8102303951045047,1.0087738011653549,3,0
0.5231349268585718,0.21201835005419012,5,4
0.7358594368127653,0.914842966106767,2,0
0.5135036962820217,0.6104458928185759,0,1
0.9121495849763974,1.2169513618411687,1,0
0.851068168488641,0.6047961321627549,1,1
0.4502071703041853,1.6629875503573084,0,4
0.6943141901908711,1.1544620698234864,0,1
0.6290751899170295,1.1112020026206304,4,1
0.7737263115064698,1.5279460688937911,2,2
0.3070153078839791,1.6819534670379312,4,0
0.6372102919996878,1.189950624115174,1,0
0.7116848973699176,0.8143998502253547,1,1
0.14825210271537714,0.31301519194393523,1,2
0.26334829746684496,0.85697512148241,6,1
0.09215356444797984,0.8913938766760192,2,0
0.44611863311108846,1.2535287264961483,2,2
0.6435084511591924,1.0274265594309864,3,0
0.8004714104192057,1.543966486025714,6,0
0.514818956083955,0.8935083643646552,4,0
0.8257231091142584,1.1714794165735292,2,0
0.2239797083570217,1.7919937215984447,1,2
0.15932351212896906,1.3709126069774833,2,1
0.4888904602206762,1.1699812291557177,2,1
0.5768130897878615,0.8990277790324115,1,1
0.4934610503811814,0.8833843016425114,0,0
0.08651157999202463,0.774693373524026,0,1
0.48217599209744233,0.9294965671085502,1,0
0.23910609989902937,1.5778329193721572,2,0
0.6339345097660077,1.0890558643538657,4,1
0.5733196492193696,0.5251134653093844,0,2
0.31202404273452894,2.0840846465298917,4,1
0.3972266165326613,1.3599825955725815,5,1
0.2881572956222097,0.4965282997434153,2,1
0.4874641805453656,0.979075536379588,1,0
0.6910284641002477,1.2554431914142088,2,2
0.30285479073289123,2.0522960466486886,1,0
0.6008093031035688,0.6459437708705653,1,0
0.39394847632551183,1.6880203596779733,2,0
0.3414254335475312,1.8997432134861714,0,1
0.47859392800908845,0.8856728474627149,0,1
0.2929515355161252,1.0612431905698831,3,0
0.3892701389305636,0.6818453763131148,2,0
0.26042442148223033,1.0982694294598474,2,0
0.8929450265832779,1.1817050128285345,0,2
0.5070527103943457,1.5298249990411852,1,4
0.36005489840148286,1.7450917355102233,0,1
0.5427959821468444,0.8259519676891764,1,0
0.477534390061834,0.2163374678870027,0,2
0.4558060800933554,1.189377610361879,2,1
0.6228333400086851,1.3467687649843203,3,2
0.651501542009461,1.3247088438425207,2,1
0.3938997704778945,1.036663376245478,5,0
0.384836351871064,1.2623760498319672,4,1
0.4449896605696712,1.9577224041761236,2,1
0.039615767052883,1.3908670844812545,1,0
0.19696178756028954,1.0133157874984577,2,3
0.7733748534889049,0.9499010914520021,1,4
0.8289935427002568,1.1150738211611346,2,0
0.4501927920887243,2.01836998091532,3,0
0.6153113926111533,1.1083496452369013,2,3
0.5622500309087072,1.190102827739646,0,1
1.1157761616910475,0.9588432145318485,3,1
0.7239149822869153,1.7494916787209824,7,1
0.4744164817038467,2.1799186273723374,2,1
0.3088919118799148,1.4253065247156942,2,2
0.17871073594848547,1.241386451892713,2,0
0.5406927271734446,1.2183914165871172,2,0
0.34872985094313935,0.007846605607127133,2,1
0.21554925808046516,1.5725754321424086,1,0
0.37068542315149466,1.2670832079979217,1,1
0.28369039927712103,1.4141710253303623,3,0
0.837428327014513,0.8442689029581476,3,0
0.6763279513898901,1.0077715605114541,2,2
0.49840547173667654,0.9944875317484134,2,0
0.7959888277780052,1.7108114920365194,2,1
0.5154736615295237,1.0106200816984532,0,2
0.32774315973434726,2.241330161054899,3,1
0.8046248154539315,1.4154312095075188,2,0
0.6077820087369318,0.5621586700021342,2,2
0.2925507691347087,1.1357268533740215,1,0
0.4619322643832784,0.8741624389217921,3,1
0.32487634932304854,0.10280876508998782,5,2
0.22344005380713278,1.9997354700568946,0,1
0.6852355095063283,1.551571271110002,0,0
0.8818833280940261,1.4666036589496563,1,0
0.22028648523617173,1.282701830149852,2,0
0.6125938473381142,0.5089912156537811,2,0
0.3698714861756346,0.9581914302222816,1,2
0.4025749232470608,1.6208903873920062,5,5
0.38152121515222615,0.6743899851087486,0,0
0.3272018460640368,-0.06588465812540689,1,2
0.5097043255889654,1.0864469961095369,2,1
0.33380997671779244,1.1291212229862306,2,1
0.5540913651559678,1.2677817082073546,3,4
0.4899523781101726,1.564259321757268,0,1
0.45221039062671803,1.5188029061156043,2,1
0.31848726759168045,1.3293849026219609,0,1
0.38464573388633344,1.7977656940433546,1,1
0.6510782451651512,0.4405151095933426,4,2
0.6001834375248761,1.4522909072386951,6,1
0.3044889510402898,1.5132691816684711,0,1
0.5198664610858452,0.5802188569598802,3,1
0.6502774246743578,0.4485646956588053,0,0
0.1661189437757256,0.8270289367621992,0,1
0.608672038475987,0.869229278742354,1,3
0.36747524821083066,1.5767097317512153,4,1
0.6141197337186319,0.8927306081544525,3,0
0.34734816869149665,0.771825740859398,0,1
0.13902357986709618,0.8941831316527205,0,1
0.17449151242336747,1.7593161670771058,0,0
0.5096169893322764,1.206521687188476,2,0
0.5519445003442964,1.110374487321544,4,1
0.31913667497911824,1.144997250649474,2,1
0.6277184917554748,1.8460301671632613,3,3
0.16769598754620801,0.825414136698379,0,0
0.4867840402705367,1.857754145470052,3,1
0.2577967600475086,1.3052481494607517,5,0
0.36963277843956815,1.119790309012326,2,1
0.5094797342632829,2.4504502489671407,4,0
0.3279173269432095,0.6721802551007018,2,2
0.4230888911540349,1.0231571202164969,3,1
0.7012585618428882,0.5837843804179998,1,0
0.38462162609537026,1.6762309852680848,1,0
0.6671384224130283,2.0445944668258393,1,0
0.27405862906847633,2.0349613907023194,5,2
0.6059608355830566,1.8119743765730023,2,1
0.7883137241315801,1.1011897661020171,3,0
0.0056710999745421264,1.0173795112550768,0,0
0.34062094890590466,0.3644151137529674,1,3
0.615414425436108,2.2179367675908965,3,2
0.4593909227914015,1.4344890390742338,2,1
0.5742291746742618,0.9540215475652585,1,0
0.3792029626568359,1.8640284444934836,1,0
0.51731795749458,0.7136177416199996,1,2
0.46886455292158413,1.403311017111337,1,1
0.7335564123319614,1.1136854328545827,1,1
0.5508841686602426,1.5193385699401505,2,1
0.5675205324150404,1.1682132304069393,2,1
0.4176246067755065,0.47453605444438784,0,3
0.4024787551855013,1.2377881863350189,1,0
0.4134883624360758,1.724432070937681,1,0
0.5788904284756594,1.1853917970730072,4,1
0.41580310383594743,1.587557560794543,1,2
0.5579549713792826,0.6772352571629734,1,0
0.9150801597290878,1.1868696033650739,0,0
0.6742249406863385,0.8877447724557113,0,3
0.43479529356643176,1.5734904200523547,1,0
0.740242784432789,1.2157457811309977,4,0
0.4183849253956897,1.5450368381683062,1,2
0.0923750929644292,1.743855213078933,1,0
0.29838273781651914,1.5458092875606941,1,2
0.12584161579482883,1.3365592171468221,1,1
0.42969730319173827,0.7008938707442973,1,1
0.5036836758379103,1.1986069446665493,0,0
0.8352874624550566,0.9334547989920834,1,0
0.5653854747528325,1.0279680216478866,1,0
0.45617989423822713,1.0127329246248746,3,1
0.6658811162366979,0.7100372126088776,5,1
0.05777293819842294,0.22133070543300504,7,0
0.5471229116217132,0.8659284758361165,5,0
0.6541730387773934,1.2966897259620795,0,2
0.2042827508440317,0.5259114772862549,3,1
0.7287508086413859,1.2078411182358122,4,0
0.5676992814988828,2.150134212155482,1,1
0.4169424172198397,1.7115282776261196,1,0
0.626556373221257,2.0217707545602646,4,0
0.9541385715608792,1.395563938466363,1,1
0.5363732510116991,1.783754911493223,0,0
0.5496441172600672,0.8380176347661062,1,2
0.40812782009195114,0.8778298664890078,2,2
0.33003112610704166,-0.16957010306873643,0,1
0.6660671633088491,1.7930727370211494,3,0
0.3287832348182266,1.970161989909943,2,1
0.5143132474438785,0.923411377326365,5,1
0.40446851064697664,1.0730241468013824,3,1
0.5957959651492784,0.8230689431545193,3,1
0.5667324210573896,1.3913267757387457,1,2
0.7075079888515798,1.7624662726516203,2,1
0.3979967202290506,0.32861401305947946,4,0
0.44602501294132574,1.404719265321126,2,0
0.3042472568435385,1.0616641141404273,1,0
0.4111413479847777,1.2566971959833446,2,1
0.5754600986089704,1.4294970008371455,5,0
0.6513977233290704,1.1058987806135894,3,0
0.31556693516447487,1.1482065732971096,1,3
0.6739211840211321,1.0930624162226805,4,1
0.7711275717609902,1.6851581008941405,0,0
0.5826869806447401,1.4093799800637483,2,2
0.8753591625116133,1.3102917688686804,2,1
0.3452421601792854,0.5645241394538586,2,1
0.2510690593377166,1.0107101283934228,5,0
0.14425595021914428,1.6493345801695871,1,3
0.7992088622978366,1.2188482865619614,1,1
0.6308731312708116,1.529765734794569,1,0
0.48888306581790897,2.0832559001638167,1,1
0.5559937252639641,1.7193030346044083,2,0
0.2749021905403247,1.246579168849871,3,1
0.9891503959233653,0.9445054149021364,3,1
0.5258442363950455,-0.07677479802794918,2,2
0.5218789589209786,1.1158075387635737,1,0
0.6451533247797384,1.0369937520915753,1,0
0.5962018463473426,1.3951830971976877,4,1
0.5447768048558262,1.1230473865126562,2,0
0.3419051089109376,1.0398074702816027,1,3
0.5942936714271991,0.31030053474638963,1,1
0.8764048992950068,0.7300160854249667,5,0
0.7690840092309956,1.4383255204002787,1,2
0.8186373253278794,2.0579538155663473,2,2
0.397756864713763,1.1512373081271883,4,3
0.3020790359482838,1.3639055367870616,2,2
0.4748426159800704,1.6762390784764025,2,0
0.5111449824577389,0.794553031899875,1,0
0.7188383036941897,1.383407021642721,1,1
0.16150707405703613,0.8297549468339207,1,0
0.8059100638921228,1.6324122192455057,2,0
0.4683984202842021,1.2757015239758662,2,0
0.41462378601051597,1.3492259069907198,0,1
0.29757912494796646,0.8087007012907055,3,0
0.1690286656268461,1.5535161798053925,3,2
0.6646341167923829,2.242356460615508,1,0
0.5146635934376808,0.6960441522858969,3,1
0.24200782005178922,1.030120496176238,4,1
0.24098424558727677,1.3158037370840459,4,0
0.4328430601419744,1.5932031059979082,2,0
